GEOID,Total count,Optometry_count,Ophthalmology_count,Others_count,NAMESLAD,TotalPop,WhitePerc,Median_household_income,Mean_household_income,Bach_or_higher_perc,No_high_school_grad_perc,Percent_insured,index,TRACTCE,POPULATION_x,Clean Zip,Full Address,Optometry,Distances,BlackPerc,AsianPerc,Median Age,HispPerc,PercVisionDisab,DistancesLog,BelowPovertyPerc
17031070300,36,29,7,0,Census Tract 703,4349,82.98,177351,231941,95.2,0.8,96.6,2064,70300,3906,61944,112 S MAIN ST # 95  PARIS IL 61944,TRUE,1279.13,1.72,6.28,28.8,5.6,0,3.10692,8.5
17031070400,36,29,7,0,Census Tract 704,3250,80.86,210147,291866,84.4,4,98.5,2068,70400,5270,61944,112 S MAIN ST # 95  PARIS IL 61944,TRUE,731.1,4.25,5.32,33.7,2.7,2,2.86398,10.0
17031070500,36,29,7,0,Census Tract 705,3322,81.67,144389,234527,78.8,2.8,98.1,2072,70500,3502,61944,112 S MAIN ST # 95  PARIS IL 61944,TRUE,8105.54,3.85,5.99,34,5,0.3,3.90878,3.0
17031070600,36,29,7,0,Census Tract 706,3449,79.94,250000,316864,93,1.8,98.6,2618,70600,3449,60614,2600 N SOUTHPORT AVE #209 CHICAGO IL 60614,TRUE,142.02,1.07,9.19,31.5,4.6,0,2.15234,5.5
17031070700,55,46,9,0,Census Tract 707,3699,69.05,150903,223543,77.5,3.5,97.2,2619,70700,3699,60614,1719 W DIVERSEY PKWY  CHICAGO IL 60614,TRUE,332.75,4.08,12.63,31.8,10.7,0.4,2.52212,8.1
17031071000,36,29,7,0,Census Tract 710,4357,80.26,203491,277457,86.7,0.5,96.3,2620,71000,4357,60614,2057 N CLYBOURN AVE  CHICAGO IL 60614,TRUE,506.42,4.61,6.29,21.3,5.4,0.4,2.70451,9.2
17031071100,36,29,7,0,Census Tract 711,3091,82.98,190380,283473,92.6,0,97.5,2621,71100,3091,60614,2146 N HALSTED ST  CHICAGO IL 60614,TRUE,173.34,3.69,5.05,24.8,8,0.5,2.23891,3.6
17031071200,36,29,7,0,Census Tract 712,2973,77.93,132000,200306,89.1,2.8,97.6,2622,71200,2973,60614,2170 N LINCOLN AVE #1 CHICAGO IL 60614,TRUE,273.92,4.57,8.04,29.6,7,2.1,2.43763,12.0
17031071300,36,29,7,0,Census Tract 713,3893,82.53,101848,157767,93.2,0.4,97.7,2623,71300,3893,60614,2170 N LINCOLN AVE #1 CHICAGO IL 60614,TRUE,166.03,1.39,7.68,31.3,5.7,0.3,2.22018,13.3
17031071400,36,29,7,0,Census Tract 714,4962,77.61,109174,180751,85.7,4.5,99.1,2625,71400,4962,60614,2316 N CLARK ST  CHICAGO IL 60614,TRUE,286.92,5.02,8.34,37.2,4.4,1.3,2.45775,15.4
17031071500,61,46,14,1,Census Tract 715,6282,83.67,101594,142618,87.7,0.3,95.8,2626,71500,6282,60614,1640 N WELLS ST SUITE 101 CHICAGO IL 60614,TRUE,241.63,4.04,4.93,31.8,2.3,1.2,2.38314,7.0
17031071600,36,29,7,0,Census Tract 716,1793,76.46,166875,271032,80.2,1.2,98.9,2624,71600,1793,60614,2170 N LINCOLN AVE #1 CHICAGO IL 60614,TRUE,605,5.86,7.7,34.2,3.8,0,2.78175,6.3
17031071700,61,46,14,1,Census Tract 717,1660,72.23,146875,249828,85.5,1.7,98.2,2627,71700,1660,60610,633 W NORTH AVE  CHICAGO IL 60610,TRUE,385.85,9.58,8.98,39.3,5.1,0.9,2.58642,7.8
17031071800,61,46,14,1,Census Tract 718,2652,68.55,192102,280147,78.8,6.3,97.9,2628,71800,2652,60610,633 W NORTH AVE  CHICAGO IL 60610,TRUE,403.21,15.12,7.84,36,8.2,1,2.60553,4.6
17031080100,25,17,7,1,Census Tract 801,6388,84.92,114375,185035,81.8,1.4,97.9,2629,80100,6388,60610,1350 N LAKE SHORE DR APT 503  CHICAGO IL 60610,TRUE,44.68,2.32,5.48,48.5,2.1,0,1.65012,8.8
17031080201,25,17,7,1,Census Tract 802.01,3375,85.87,120203,204784,87.3,0.5,99.4,2630,80201,3375,60610,70 W BURTON PL APT 1206  CHICAGO IL 60610,TRUE,36.07,2.46,5.01,44.2,4.2,1.2,1.55717,2.2
17031080202,25,17,7,1,Census Tract 802.02,4225,82.34,98897,197731,86.8,1.2,96.3,2631,80202,4225,60610,1360 N SANDBURG TER APT 1610C  CHICAGO IL 60610,TRUE,235.98,1.78,7.67,39.1,10.8,1.1,2.37288,9.0
17031080300,25,17,7,1,Census Tract 803,5499,80.54,145759,185009,88.8,2.3,98.2,2632,80300,5499,60610,1360 N SANDBURG TER APT 1610C  CHICAGO IL 60610,TRUE,220.51,5.2,6.78,30.6,3.5,0.6,2.34342,6.6
17031080400,25,17,7,1,Census Tract 804,4569,35.94,0,172315,58.8,9.2,98.2,2633,80400,4569,60610,1225 N ORLEANS ST #501 CHICAGO IL 60610,TRUE,460.73,53.6,4.36,31.6,4.6,4.1,2.66345,17.4
17031081000,33,23,9,1,Census Tract 810,8746,69.09,76369,101929,70.3,3.8,95,2639,81000,8746,60610,1120 N LASALLE ST APT 10K  CHICAGO IL 60610,TRUE,274.48,10.87,11.47,30.3,9.1,1.4,2.43851,21.9
17031081100,33,23,9,1,Census Tract 811,4187,73.73,83763,126518,82.8,2.2,96.6,2640,81100,4187,60610,1111 N DEARBORN ST APT 2802  CHICAGO IL 60610,TRUE,197.76,8.29,9.6,33,7.9,0.8,2.29615,16.1
17031081201,122,34,87,1,Census Tract 812.01,5080,79.43,122212,218576,87.8,0.5,97.5,2641,81201,5080,60611,100 E WALTON ST APT 23C CHICAGO IL 60611,TRUE,159.96,4.92,8.33,38,6.7,0.4,2.204,5.3
17031081202,122,34,87,1,Census Tract 812.02,3357,85.67,174151,285077,89.2,0.3,98,2642,81202,3357,60611,100 E WALTON ST APT 23C CHICAGO IL 60611,TRUE,257.46,2.71,6.14,59.1,1.5,1.1,2.41071,3.5
17031081300,97,17,80,0,Census Tract 813,5540,75.85,107841,173290,82.2,0.8,96.8,2643,81300,5540,60611,225 E CHICAGO AVE  CHICAGO IL 60611,TRUE,250.56,3.41,12.58,52.5,4,1.6,2.39891,10.1
17031081401,97,17,80,0,Census Tract 814.01,2508,68.02,75278,158058,79.6,0,97.7,2644,81401,2508,60611,259 E ERIE ST SUITE 20-220 CHICAGO IL 60611,TRUE,198.73,5.14,17.19,49.8,3.6,1.7,2.29827,9.3
17031081402,97,17,80,0,Census Tract 814.02,7052,66.09,126910,195302,86.1,2.2,98.9,2645,81402,7052,60611,474 N LAKE SHORE DR APT 4701  CHICAGO IL 60611,TRUE,154.38,5.37,19.58,35.7,6.7,1.7,2.18858,12.0
17031081403,97,17,80,0,Census Tract 814.03,9843,63.51,104447,157505,91.6,0.4,98.9,2646,81403,9843,60611,355 E OHIO ST UNIT 2509  CHICAGO IL 60611,TRUE,149.48,4.16,22.17,33.8,5.4,0.8,2.17459,12.3
17031081500,105,23,82,0,Census Tract 815,5917,73.33,131579,200452,92.5,0.4,99.6,2647,81500,5917,60611,520 N MICHIGAN AVE STE 124 CHICAGO IL 60611,TRUE,209.08,2.91,16.11,40.2,9.9,0,2.32031,5.2
17031081600,8,6,2,0,Census Tract 816,4168,72.55,126705,178180,91.1,0,98.7,2648,81600,4168,60654,33 W ONTARIO ST UNIT 35ES CHICAGO IL 60654,TRUE,76.8,2.86,15.26,32.1,3.6,1.6,1.88534,4.9
17031081700,33,23,9,1,Census Tract 817,5537,72.31,116719,160602,90.2,0.4,98.4,2649,81700,5537,60610,60 W ERIE ST UNIT 1401 CHICAGO IL 60610,TRUE,206.67,4.93,13.51,31.9,7.7,2.9,2.31529,7.6
17031081800,33,23,9,1,Census Tract 818,11373,79.97,159515,223595,91.1,0.8,98.4,2650,81800,11373,60654,303 W OHIO ST APT 3307  CHICAGO IL 60654,TRUE,206.9,2.21,10.49,34.4,8.4,0.8,2.31576,4.3
17031081900,33,23,9,1,Census Tract 819,1325,58.26,175833,228336,79.6,1.6,96,2651,81900,1325,60654,750 N FRANKLIN ST STE 106  CHICAGO IL 60654,TRUE,445.02,25.89,6.94,36.1,1.5,2.7,2.64838,18.4
17031090100,15,5,10,0,Census Tract 901,3585,84.1,115161,122080,47.4,5.5,97.8,2652,90100,3585,60631,7433 N OCTAVIA AVE  CHICAGO IL 60631,TRUE,378.57,0.64,2.65,41.7,11.2,1.7,2.57815,5.5
17031090200,15,5,10,0,Census Tract 902,6626,85.68,114385,153454,53.3,3.4,99,2653,90200,6626,60631,6601 N AVONDALE AVE SUITE 102 CHICAGO IL 60631,TRUE,555.81,0.71,3.11,42.2,10.1,1.4,2.74493,4.3
17031090300,34,16,16,2,Census Tract 903,1314,87.37,103421,130361,60.8,2.1,98,2654,90300,1314,60631,6601 N AVONDALE AVE SUITE 102 CHICAGO IL 60631,TRUE,214.97,0.84,1.29,37.6,5.6,0,2.33237,6.8
17031100100,8,4,4,0,Census Tract 1001,5538,72.75,100985,139035,42,8.9,95.3,2655,100100,5538,60646,6325 N MILWAUKEE AVE  CHICAGO IL 60646,TRUE,771.37,1.26,7.39,38.1,16,1.7,2.88726,8.2
17031100200,48,20,25,3,Census Tract 1002,7024,80.28,101330,123178,49.4,5.5,97.6,2656,100200,7024,60646,6325 N MILWAUKEE AVE  CHICAGO IL 60646,TRUE,735.81,1.34,3.32,38.9,17,1.2,2.86677,6.8
17031100300,27,11,15,1,Census Tract 1003,6252,83.91,75763,108289,41,7.6,95.6,2657,100300,6252,60631,7447 W TALCOTT AVE STE 300 CHICAGO IL 60631,TRUE,702.15,0.54,4.19,48.9,8.1,4,2.84643,8.1
17031100400,15,5,10,0,Census Tract 1004,3207,83.16,127019,128550,51.1,5.7,97.8,2658,100400,3207,60631,7749 W HOOD AVE  CHICAGO IL 60631,TRUE,283.72,0.56,3.62,45.2,15,2.2,2.45288,3.2
17031100500,26,14,11,1,Census Tract 1005,6116,76.75,92576,114143,46.9,7.3,98.1,2659,100500,6116,60656,7252 W FOSTER AVE  CHICAGO IL 60656,TRUE,941.48,1.55,7.26,44,10.4,2.3,2.97381,2.8
17031100600,10,8,1,1,Census Tract 1006,4897,71.68,68417,99161,35.7,8.5,92.4,2660,100600,4897,60656,7252 W FOSTER AVE  CHICAGO IL 60656,TRUE,1012.64,1.47,7.9,38,29.5,2.1,3.00545,12.6
17031100700,10,8,1,1,Census Tract 1007,4967,73.91,107723,122071,36.7,8.8,93.9,2661,100700,4967,60706,4970 N HARLEM AVE  HARWOOD HEIGHTS IL 60706,TRUE,762.34,0.89,8.11,42.5,14.7,2.3,2.88215,8.2
17031110100,14,10,4,0,Census Tract 1101,5568,68.41,88630,101206,45.2,6.5,93.3,2663,110100,5568,60630,5352 N MILWAUKEE AVE  CHICAGO IL 60630,TRUE,974.43,2.89,9.09,34.5,22.7,0.8,2.98875,10.5
17031110200,14,10,4,0,Census Tract 1102,2772,65.26,68043,90004,30.1,8.7,96.6,2664,110200,2772,60630,5352 N MILWAUKEE AVE  CHICAGO IL 60630,TRUE,398.35,1.48,7.86,39,24,6.1,2.60027,10.7
17031110300,6,6,0,0,Census Tract 1103,5348,67.26,101375,110910,40.8,6.9,93.2,2666,110300,5348,60630,6336 W GUNNISON ST  CHICAGO IL 60630,TRUE,750.46,1.42,9.91,35.9,26.8,2.8,2.87533,10.1
17031110400,6,6,0,0,Census Tract 1104,4522,64.4,73633,91422,41.2,7.9,88.4,2667,110400,4522,60630,4920 N CENTRAL AVE  CHICAGO IL 60630,TRUE,482.65,2.15,9.69,40.6,24.1,0.7,2.68363,7.2
17031110501,6,6,0,0,Census Tract 1105.01,4786,60.49,95609,103518,42.3,8.9,92.8,2665,110501,4786,60630,5352 N MILWAUKEE AVE  CHICAGO IL 60630,TRUE,647.67,1.11,13.64,40.3,24.7,2.1,2.81135,7.5
17031110502,6,6,0,0,Census Tract 1105.02,3220,60.47,63891,83728,46,6.6,89.3,2668,110502,3220,60630,4968 N MILWAUKEE AVE UNIT 1 S CHICAGO IL 60630,TRUE,299.44,2.2,13.26,39.8,23.5,5.2,2.47632,6.8
17031120100,33,15,15,3,Census Tract 1201,4402,80.46,148306,185640,66.7,2.6,91.9,2670,120100,4402,60077,7151 CENTRAL AVE  SKOKIE IL 60077,TRUE,860.24,0.84,5.38,44,12.5,0.9,2.93462,2.1
17031120200,8,4,4,0,Census Tract 1202,4748,75.48,129028,156704,60.2,4.8,96.3,2671,120200,4748,60646,5315 W DEVON AVE  CHICAGO IL 60646,TRUE,240.27,0.78,11.5,44.2,8.8,1.8,2.38071,4.3
17031120300,28,20,7,2,Census Tract 1203,6920,69.29,136316,214257,63.5,4.5,94,2672,120300,6920,60646,6116 N KILBOURN AVE  CHICAGO IL 60646,TRUE,88.88,1.33,17.3,44.2,10.3,2,1.94881,3.0
17031120400,14,10,4,0,Census Tract 1204,3526,57.29,112639,138117,43.4,10.3,88.7,2669,120400,3526,60630,4968 N MILWAUKEE AVE UNIT 1 S CHICAGO IL 60630,TRUE,1093.72,2.13,15.12,38.3,24.6,0.4,3.03891,4.0
17031130100,28,20,7,2,Census Tract 1301,5205,60.31,50385,91153,50,13.2,93.7,2673,130100,5205,60659,3500 W PETERSON AVE STE 401 CHICAGO IL 60659,TRUE,402.89,2.11,29.24,46,8.9,2.6,2.60518,21.0
17031130200,14,10,4,0,Census Tract 1302,1403,56.95,97361,111141,53.1,6.8,96.5,2674,130200,1403,60625,5021 N SPRINGFIELD AVE  CHICAGO IL 60625,TRUE,1243.24,1.57,17.82,48.1,28.5,1.8,3.09456,7.7
17031130300,20,16,3,2,Census Tract 1303,5083,39.98,61905,86386,45.8,13.9,84.8,2676,130300,5083,60659,3232 W BRYN MAWR AVE  CHICAGO IL 60659,TRUE,394.95,6.41,30.47,35.8,22.8,3.4,2.59654,14.6
17031140100,16,12,3,1,Census Tract 1401,3464,34.27,65388,83939,50.6,16.6,88.8,2678,140100,3464,60625,4854 N CHRISTIANA AVE APT 1  CHICAGO IL 60625,TRUE,507.61,5.28,11.72,29.9,38.7,0.8,2.70553,11.7
17031140200,16,12,3,1,Census Tract 1402,5834,34.01,63241,71226,37.1,26.8,81.7,2679,140200,5834,60625,4854 N CHRISTIANA AVE APT 1  CHICAGO IL 60625,TRUE,70.73,7.58,17.23,30.5,45.6,2,1.84963,18.8
17031140301,22,18,3,1,Census Tract 1403.01,2693,17.75,63289,70121,20.6,44.3,66.2,2681,140301,2693,60625,3711 W LAWRENCE AVE  CHICAGO IL 60625,TRUE,208.53,5.27,27.22,35,63,1.4,2.31917,18.1
17031140302,22,18,3,1,Census Tract 1403.02,4060,33.79,66895,87645,35.3,21.5,86.9,2675,140302,4060,60625,5021 N SPRINGFIELD AVE  CHICAGO IL 60625,TRUE,130.46,6.38,19.33,38,34.4,1.7,2.11548,11.5
17031140400,6,6,0,0,Census Tract 1404,6503,44.15,87308,114822,49.3,11.2,95.9,2684,140400,6503,60630,4507 W WILSON AVE  CHICAGO IL 60630,TRUE,865.69,1.51,21.82,41.8,31.5,1.2,2.93736,5.3
17031140500,17,10,7,0,Census Tract 1405,3451,37.7,77120,105137,31.6,11.6,86.4,2685,140500,3451,60630,4507 W WILSON AVE  CHICAGO IL 60630,TRUE,766.57,2.23,14,35.7,40.5,2.1,2.88455,9.7
17031140601,37,33,3,1,Census Tract 1406.01,2545,25.19,77727,101986,30.5,23.3,76.1,2682,140601,2545,60625,3711 W LAWRENCE AVE  CHICAGO IL 60625,TRUE,527.12,5.38,18,37.1,43.7,0.1,2.72191,13.8
17031140602,31,27,3,1,Census Tract 1406.02,5041,26.68,54679,81178,41,18.6,80.1,2683,140602,5041,60625,3711 W LAWRENCE AVE  CHICAGO IL 60625,TRUE,370.89,7.2,8.79,31.9,60.1,1.6,2.56925,25.6
17031140701,16,12,3,1,Census Tract 1407.01,2784,29.31,79211,85907,30.1,25.3,70.8,2680,140701,2784,60625,4854 N CHRISTIANA AVE APT 1  CHICAGO IL 60625,TRUE,375.87,4.06,15.91,35.2,54.5,0.8,2.57504,6.7
17031140702,31,27,3,1,Census Tract 1407.02,5535,29.99,61500,94216,33.7,26.4,80.2,2689,140702,5535,60625,3057 W WILSON AVE APT 1  CHICAGO IL 60625,TRUE,635.82,4.95,7.26,33,62.7,3.5,2.80333,16.8
17031140800,31,27,3,1,Census Tract 1408,6486,56.48,88836,122952,62.9,13.4,82,2690,140800,6486,60625,3057 W WILSON AVE APT 1  CHICAGO IL 60625,TRUE,146.61,4.19,8.8,31.4,35.4,1.9,2.16617,11.0
17031150200,17,10,7,0,Census Tract 1502,7434,56.93,77538,107842,47.6,12.9,88.7,2693,150200,7434,60641,4100 N CICERO AVE  CHICAGO IL 60641,TRUE,639.41,3.3,8.19,38.6,30.9,1.4,2.80578,16.0
17031150300,27,16,11,0,Census Tract 1503,7120,65.87,77384,91523,47,6.6,94.8,2694,150300,7120,60634,5943 W MONTROSE AVE  CHICAGO IL 60634,TRUE,1134.83,1.66,5.01,37.9,28.5,3.7,3.05493,4.4
17031150401,16,12,4,0,Census Tract 1504.01,4681,63.21,69925,87173,44.2,8.4,86,2695,150401,4681,60634,5943 W MONTROSE AVE  CHICAGO IL 60634,TRUE,610,2.2,6.79,44.5,28.1,0.8,2.78533,8.2
17031150402,10,6,4,0,Census Tract 1504.02,3831,57.09,88320,100291,27.9,8.9,89.2,2696,150402,3831,60634,5943 W MONTROSE AVE  CHICAGO IL 60634,TRUE,493.76,1.75,5.77,36.1,33.6,2.6,2.69351,8.0
17031150501,23,19,4,0,Census Tract 1505.01,3823,62.05,114375,125644,43.4,7.5,93.7,2697,150501,3823,60634,5943 W MONTROSE AVE  CHICAGO IL 60634,TRUE,640.61,1.86,9.63,44.7,26.2,1.4,2.8066,3.0
17031150502,16,12,4,0,Census Tract 1505.02,4239,53.57,68997,92361,33.4,12,89.2,2698,150502,4239,60634,5943 W MONTROSE AVE  CHICAGO IL 60634,TRUE,554.1,1.98,8.12,41.3,27.7,3,2.74359,5.9
17031150600,10,6,4,0,Census Tract 1506,3882,52.76,85570,91287,26.7,8.5,91.8,2699,150600,3882,60634,3709 N NARRAGANSETT AVE  CHICAGO IL 60634,TRUE,1135.87,2.78,4.64,38.4,42.9,2.5,3.05533,7.3
17031150700,21,10,11,0,Census Tract 1507,4429,51.16,89554,94317,32.8,12.5,89.2,2703,150700,4429,60641,5146 W PATTERSON AVE # 1E  CHICAGO IL 60641,TRUE,514.09,3.18,4.34,36.7,47.2,1.6,2.71104,6.2
17031150800,11,4,7,0,Census Tract 1508,4903,43.44,81164,105523,23.9,21.1,81.1,2707,150800,4903,60641,4949 W.IRVING PK. RD. SUITE E CHICAGO IL 60641,TRUE,402.4,2.75,5.1,41.6,53.5,3.1,2.60466,6.7
17031151001,11,4,7,0,Census Tract 1510.01,2833,35.16,85670,95097,27.5,17.2,85.7,2704,151001,2833,60641,5146 W PATTERSON AVE # 1E  CHICAGO IL 60641,TRUE,555.68,3.14,3.11,36.3,66.2,0.2,2.74483,10.1
17031151002,11,4,7,0,Census Tract 1510.02,4588,36.2,68906,86893,21.7,20.9,73.9,2705,151002,4588,60641,5146 W PATTERSON AVE # 1E  CHICAGO IL 60641,TRUE,872.99,4.45,3.25,33.7,72.1,1.1,2.94101,6.7
17031151100,21,10,11,0,Census Tract 1511,5140,42.76,69875,89895,26.3,12.3,80.4,2706,151100,5140,60641,5146 W PATTERSON AVE # 1E  CHICAGO IL 60641,TRUE,668.07,3.17,4.86,36.3,60.2,1.1,2.82482,9.1
17031151200,10,6,4,0,Census Tract 1512,3880,47.96,80907,82456,23.4,12,81.6,2708,151200,3880,60634,6023 W BELMONT AVE  CHICAGO IL 60634,TRUE,663.36,2.16,5.18,42.8,46.2,1.5,2.82175,9.8
17031160100,17,10,7,0,Census Tract 1601,2444,59.9,88625,106094,48.8,12.4,92.8,2686,160100,2444,60630,4507 W WILSON AVE  CHICAGO IL 60630,TRUE,107.06,2.13,10.76,37.9,24.8,0.2,2.02963,8.7
17031160200,17,10,7,0,Census Tract 1602,3278,64.58,113482,150795,52.2,6.2,97.4,2687,160200,3278,60630,4507 W WILSON AVE  CHICAGO IL 60630,TRUE,667.12,3.81,8.6,42.3,18.4,1.6,2.82421,5.3
17031160300,26,19,7,0,Census Tract 1603,3769,52.69,74125,94642,48.9,11.4,92.6,2688,160300,3769,60630,4507 W WILSON AVE  CHICAGO IL 60630,TRUE,1195.12,8.41,13.43,34.8,13.8,1.2,3.07741,10.2
17031160400,26,19,7,0,Census Tract 1604,4854,50.35,70764,94152,46.4,8.4,87.3,2715,160400,4854,60618,3700 N MONTICELLO AVE  CHICAGO IL 60618,TRUE,1095.1,5.62,7.35,35.9,30,2.6,3.03945,9.7
17031160501,31,27,3,1,Census Tract 1605.01,3703,34.81,75563,91791,43.5,20.4,82.9,2691,160501,3703,60625,3057 W WILSON AVE APT 1  CHICAGO IL 60625,TRUE,856.81,4.05,7.83,34.8,55.4,1.1,2.93288,6.0
17031160502,15,15,0,0,Census Tract 1605.02,3300,38.45,82742,106615,40,15.5,91,2716,160502,3300,60618,3700 N MONTICELLO AVE  CHICAGO IL 60618,TRUE,970.9,4.88,9.73,33.8,62.4,1.3,2.98718,10.9
17031160601,15,15,0,0,Census Tract 1606.01,3380,48.61,73796,90484,56.1,9.1,93.2,2692,160601,3380,60625,3057 W WILSON AVE APT 1  CHICAGO IL 60625,TRUE,610.47,4.23,5.89,36.6,34.3,1.5,2.78567,9.3
17031160602,15,15,0,0,Census Tract 1606.02,3481,48.49,78250,98084,50.8,9.2,93.6,2545,160602,3481,60618,2510 W IRVING PARK RD UNIT 207 CHICAGO IL 60618,TRUE,929.66,3.1,8.24,35,45.1,1.1,2.96832,8.0
17031160700,15,15,0,0,Census Tract 1607,5766,45.27,76469,106927,37.3,18,86.1,2546,160700,5766,60618,2510 W IRVING PARK RD UNIT 207 CHICAGO IL 60618,TRUE,1041.04,3.33,9.73,38.8,45.3,2.2,3.01747,12.1
17031160800,15,15,0,0,Census Tract 1608,4997,42.33,75088,90899,36.7,25.4,81.8,2717,160800,4997,60618,3700 N MONTICELLO AVE  CHICAGO IL 60618,TRUE,573.73,3.48,8,33.5,62.6,1.6,2.75871,6.1
17031160900,26,19,7,0,Census Tract 1609,2410,60.91,91615,113500,61.2,1.7,96.4,2718,160900,2410,60618,3700 N MONTICELLO AVE  CHICAGO IL 60618,TRUE,315.04,4.32,7.18,37.4,28.9,1,2.49837,11.6
17031161000,26,19,7,0,Census Tract 1610,1899,68.56,95144,154755,59.5,5.2,89.8,2719,161000,1899,60618,3914 W CORNELIA AVE  CHICAGO IL 60618,TRUE,722.89,2.9,6,37.1,30.1,1.2,2.85907,10.0
17031161100,11,4,7,0,Census Tract 1611,1940,70.26,137750,187817,62.7,5.7,98.5,2721,161100,1940,60641,3982 N MILWAUKEE AVE  CHICAGO IL 60641,TRUE,748.86,3.35,8.3,38.7,19.1,1.6,2.8744,6.2
17031161200,11,4,7,0,Census Tract 1612,2820,33.79,62833,89624,32.7,14.7,89.4,2723,161200,2820,60618,3963 W BELMONT AVE UNIT 418  CHICAGO IL 60618,TRUE,993.85,3.16,9.18,35.5,59.9,1.1,2.99732,13.1
17031161300,11,4,7,0,Census Tract 1613,3899,42.24,49460,66836,30,21.4,83.7,2720,161300,3899,60618,3914 W CORNELIA AVE  CHICAGO IL 60618,TRUE,498.39,3.92,4.44,36.8,52.2,2.7,2.69757,15.9
17031170100,17,13,4,0,Census Tract 1701,2034,75.76,48438,60067,27.6,13.3,90.9,2700,170100,2034,60634,3709 N NARRAGANSETT AVE  CHICAGO IL 60634,TRUE,1041.06,6,4.72,60.6,7.1,4.7,3.01748,20.3
17031170200,10,6,4,0,Census Tract 1702,3812,52.36,80550,100549,24.6,9,90.4,2701,170200,3812,60634,3709 N NARRAGANSETT AVE  CHICAGO IL 60634,TRUE,379.41,1.29,5.64,37.9,44.2,1.1,2.57911,3.7
17031170300,10,6,4,0,Census Tract 1703,5216,61.68,78913,97244,21.5,13.7,87.9,2726,170300,5216,60706,4135 N HARLEM AVE  NORRIDGE IL 60706,TRUE,911.07,1.65,5.73,41.4,36.2,2.7,2.95955,4.1
17031170400,10,6,4,0,Census Tract 1704,4141,61.48,85066,95676,31.2,8.8,90.1,2727,170400,4141,60634,7305 W IRVING PARK RD  CHICAGO IL 60634,TRUE,445.73,1.93,6.57,42,29.9,7.3,2.64907,8.9
17031170500,10,6,4,0,Census Tract 1705,5316,71.56,91713,102488,31.5,7.6,94.7,2729,170500,5316,60634,3707 N PLAINFIELD AVE  CHICAGO IL 60634,TRUE,402.67,1.86,2.9,44.5,19.9,0.6,2.60495,4.2
17031170600,10,6,4,0,Census Tract 1706,2551,72.6,70925,103415,25.6,8.4,91,2730,170600,2551,60634,3707 N PLAINFIELD AVE  CHICAGO IL 60634,TRUE,733.95,1.18,6.23,47.7,20.5,1.3,2.86567,4.3
17031170700,10,6,4,0,Census Tract 1707,3068,68.51,75854,80159,25.6,12.4,94.8,2731,170700,3068,60634,3707 N PLAINFIELD AVE  CHICAGO IL 60634,TRUE,1146.97,1.17,3.72,43,31.9,1.8,3.05955,6.4
17031170800,10,6,4,0,Census Tract 1708,3799,61.91,62165,91050,23.2,11.5,89.1,2728,170800,3799,60634,7305 W IRVING PARK RD  CHICAGO IL 60634,TRUE,1285.19,2.05,4.74,43.6,33.9,1.1,3.10897,8.3
17031170900,18,8,10,0,Census Tract 1709,1662,61.61,74706,77230,24.9,16.6,70.5,2732,170900,1662,60707,2500 N. HARLEM AVE  ELMWOOD PARK IL 60707,TRUE,1322.28,3.91,3.85,39.3,54.7,2.2,3.12132,22.9
17031171000,10,6,4,0,Census Tract 1710,7313,57.88,80034,108477,29.2,6.3,88.4,2702,171000,7313,60634,3709 N NARRAGANSETT AVE  CHICAGO IL 60634,TRUE,1025.74,2.73,5.63,41.6,27.5,3,3.01104,8.8
17031171100,10,6,4,0,Census Tract 1711,4235,48.85,84777,99124,20.6,15.9,89.6,2709,171100,4235,60634,6023 W BELMONT AVE  CHICAGO IL 60634,TRUE,565.47,2.86,6.07,36.9,48,0.8,2.75241,6.9
17031180100,18,8,10,0,Census Tract 1801,6656,43.19,61368,94811,18.8,9.6,89.3,2733,180100,6656,60707,2500 N. HARLEM AVE  ELMWOOD PARK IL 60707,TRUE,1186.93,4.72,4.66,37.6,42.3,1.6,3.07442,18.5
17031190100,14,6,8,0,Census Tract 1901,2325,20.9,48352,61573,16.3,31.9,82.4,2739,190100,2325,60639,4418 W DIVERSEY AVE  CHICAGO IL 60639,TRUE,735.94,1.89,3.53,35.4,86.2,2.6,2.86684,8.3
17031190200,14,6,8,0,Census Tract 1902,5652,29.88,72667,91615,22.5,22.8,79.1,2740,190200,5652,60639,4418 W DIVERSEY AVE  CHICAGO IL 60639,TRUE,1153.73,3.36,2.35,30.8,76.5,0.5,3.0621,17.9
17031190300,24,12,12,0,Census Tract 1903,5738,34.52,73444,78795,19.8,33,83.2,2710,190300,5738,60634,6023 W BELMONT AVE  CHICAGO IL 60634,TRUE,1300.5,2.68,2.54,43,61.2,3.8,3.11411,16.3
17031190401,13,8,5,0,Census Tract 1904.01,4325,30.94,77063,99608,22,14.5,86.8,2711,190401,4325,60634,6023 W BELMONT AVE  CHICAGO IL 60634,TRUE,538.31,3.19,5.9,36.4,64.2,0.8,2.73104,13.7
17031190402,13,8,5,0,Census Tract 1904.02,5294,29.52,52115,66852,15.8,34.2,83.4,2712,190402,5294,60634,6023 W BELMONT AVE  CHICAGO IL 60634,TRUE,620.27,3.66,4.31,36.4,67.6,1,2.79258,12.9
